DATE,N7,TPU_RAW,TPU_SHARE,TPU,None
1970-08-01 00:00:00,34377,166,0.004828809960147773,48.28809960147773,
1970-09-01 00:00:00,33787,70,0.002071802764376831,20.71802764376831,
1970-10-01 00:00:00,35269,80,0.002268280926592758,22.68280926592758,
1970-11-01 00:00:00,35812,97,0.002708589299676086,27.08589299676086,
1970-12-01 00:00:00,33340,91,0.002729454109178164,27.29454109178164,
1971-01-01 00:00:00,33022,87,0.002634607231542608,26.34607231542608,
1971-02-01 00:00:00,30615,75,0.002449779519843214,24.49779519843214,
1971-03-01 00:00:00,32732,68,0.002077477697665893,20.77477697665893,
1971-04-01 00:00:00,32365,57,0.001761161748802719,17.61161748802719,
1971-05-01 00:00:00,33699,71,0.002106887444731298,21.06887444731298,
1971-06-01 00:00:00,32321,95,0.002939265493023112,29.39265493023112,
1971-07-01 00:00:00,32159,88,0.002736403495133555,27.36403495133555,
1971-08-01 00:00:00,31826,305,0.00958335951737573,95.8335951737573,
1971-09-01 00:00:00,31480,284,0.009021601016518424,90.21601016518424,
1971-10-01 00:00:00,34238,230,0.006717682107599743,67.17682107599742,
1971-11-01 00:00:00,33096,229,0.006919265167996133,69.19265167996133,
1971-12-01 00:00:00,33364,180,0.00539503656635895,53.95036566358949,
1972-01-01 00:00:00,33004,139,0.004211610713852866,42.11610713852865,
1972-02-01 00:00:00,31064,89,0.002865052794231264,28.65052794231264,
1972-03-01 00:00:00,33538,108,0.003220227801300018,32.20227801300018,
1972-04-01 00:00:00,32285,86,0.002663775747251045,26.63775747251045,
1972-05-01 00:00:00,32554,107,0.003286846470479818,32.86846470479819,
1972-06-01 00:00:00,32444,104,0.003205523363333744,32.05523363333744,
1972-07-01 00:00:00,31563,86,0.002724709311535659,27.24709311535659,
1972-08-01 00:00:00,31863,74,0.002322442958917867,23.22442958917867,
1972-09-01 00:00:00,32460,102,0.003142329020332717,31.42329020332717,
1972-10-01 00:00:00,34934,101,0.002891166199118337,28.91166199118337,
1972-11-01 00:00:00,33774,92,0.002723988867175934,27.23988867175934,
1972-12-01 00:00:00,33028,68,0.00205885914981228,20.5885914981228,
1973-01-01 00:00:00,33320,87,0.002611044417767107,26.11044417767107,
1973-02-01 00:00:00,30402,159,0.005229919084270771,52.29919084270771,
1973-03-01 00:00:00,34288,131,0.003820578628091461,38.20578628091461,
1973-04-01 00:00:00,33887,126,0.003718240033051023,37.18240033051023,
1973-05-01 00:00:00,34323,82,0.002389068554613525,23.89068554613524,
1973-06-01 00:00:00,33398,106,0.003173842745074556,31.73842745074555,
1973-07-01 00:00:00,32625,90,0.002758620689655172,27.58620689655172,
1973-08-01 00:00:00,33216,66,0.001986994219653179,19.86994219653179,
1973-09-01 00:00:00,32370,87,0.002687673772011121,26.87673772011122,
1973-10-01 00:00:00,32350,87,0.002689335394126739,26.89335394126739,
1973-11-01 00:00:00,32143,75,0.002333322963009053,23.33322963009053,
1973-12-01 00:00:00,31701,89,0.002807482413803981,28.07482413803981,
1974-01-01 00:00:00,31707,81,0.002554640931024695,25.54640931024695,
1974-02-01 00:00:00,29436,61,0.002072292431036825,20.72292431036825,
1974-03-01 00:00:00,33344,106,0.003178982725527831,31.78982725527831,
1974-04-01 00:00:00,31592,79,0.002500633071663712,25.00633071663712,
1974-05-01 00:00:00,33614,72,0.00214196465758315,21.4196465758315,
1974-06-01 00:00:00,33735,76,0.002252853119905143,22.52853119905143,
1974-07-01 00:00:00,30810,82,0.002661473547549497,26.61473547549497,
1974-08-01 00:00:00,32014,62,0.001936652714437434,19.36652714437433,
1974-09-01 00:00:00,32271,73,0.0022620929007468,22.620929007468,
1974-10-01 00:00:00,34052,100,0.002936685069893105,29.36685069893105,
1974-11-01 00:00:00,32998,99,0.00300018182920177,30.0018182920177,
1974-12-01 00:00:00,32031,136,0.004245886797165246,42.45886797165246,
1975-01-01 00:00:00,31428,285,0.009068346697212676,90.68346697212675,
1975-02-01 00:00:00,29528,208,0.007044161473855324,70.44161473855324,
1975-03-01 00:00:00,32674,160,0.004896859888596438,48.96859888596438,
1975-04-01 00:00:00,31972,127,0.0039722256974853,39.722256974853,
1975-05-01 00:00:00,33125,171,0.005162264150943396,51.62264150943396,
1975-06-01 00:00:00,31473,133,0.00422584437454326,42.25844374543259,
1975-07-01 00:00:00,31484,101,0.003207978655825181,32.07978655825181,
1975-08-01 00:00:00,31933,151,0.004728650612219334,47.28650612219334,
1975-09-01 00:00:00,31891,100,0.003135680913110282,31.35680913110282,
1975-10-01 00:00:00,30764,80,0.002600442075152776,26.00442075152776,
1975-11-01 00:00:00,31310,94,0.003002235707441712,30.02235707441712,
1975-12-01 00:00:00,30332,74,0.002439667677700119,24.39667677700119,
1976-01-01 00:00:00,30779,81,0.002631664446538224,26.31664446538224,
1976-02-01 00:00:00,29985,65,0.002167750541937635,21.67750541937635,
1976-03-01 00:00:00,32700,94,0.002874617737003058,28.74617737003058,
1976-04-01 00:00:00,31649,61,0.001927391070807924,19.27391070807925,
1976-05-01 00:00:00,33247,86,0.002586699551839264,25.86699551839263,
1976-06-01 00:00:00,31289,68,0.002173287736904343,21.73287736904343,
1976-07-01 00:00:00,31256,80,0.002559508574353724,25.59508574353724,
1976-08-01 00:00:00,31211,85,0.002723398801704527,27.23398801704527,
1976-09-01 00:00:00,31204,73,0.002339443661069094,23.39443661069093,
1976-10-01 00:00:00,33083,85,0.00256929540851797,25.6929540851797,
1976-11-01 00:00:00,31764,90,0.002833396297695504,28.33396297695504,
1976-12-01 00:00:00,32270,87,0.002696002479082739,26.96002479082739,
1977-01-01 00:00:00,31464,89,0.002828629544876685,28.28629544876685,
1977-02-01 00:00:00,29715,73,0.002456671714622245,24.56671714622245,
1977-03-01 00:00:00,33017,88,0.002665293636611442,26.65293636611442,
1977-04-01 00:00:00,31747,117,0.003685387595678332,36.85387595678332,
1977-05-01 00:00:00,33817,113,0.00334151462282284,33.4151462282284,
1977-06-01 00:00:00,31970,114,0.00356584297779168,35.65842977791679,
1977-07-01 00:00:00,31402,81,0.002579453537991211,25.79453537991211,
1977-08-01 00:00:00,31450,63,0.002003179650238474,20.03179650238474,
1977-09-01 00:00:00,32259,88,0.002727920890294181,27.27920890294181,
1977-10-01 00:00:00,34347,160,0.004658339884123795,46.58339884123795,
1977-11-01 00:00:00,33627,130,0.00386594105926785,38.6594105926785,
1977-12-01 00:00:00,32095,164,0.005109830191618633,51.09830191618633,
1978-01-01 00:00:00,31580,155,0.004908169727675744,49.08169727675744,
1978-02-01 00:00:00,29749,91,0.003058926350465562,30.58926350465562,
1978-03-01 00:00:00,33741,127,0.00376396668741294,37.6396668741294,
1978-04-01 00:00:00,34567,135,0.003905458963751555,39.05458963751555,
1978-05-01 00:00:00,34037,90,0.002644181332079795,26.44181332079795,
1978-06-01 00:00:00,34154,112,0.003279264507817532,32.79264507817533,
1978-07-01 00:00:00,32852,132,0.004018020211859248,40.18020211859248,
1978-08-01 00:00:00,23484,64,0.002725259751320048,27.25259751320048,
1978-09-01 00:00:00,27234,66,0.00242344128662701,24.23441286627011,
1978-10-01 00:00:00,28832,69,0.002393174250832408,23.93174250832408,
1978-11-01 00:00:00,33465,115,0.003436426116838488,34.36426116838488,
1978-12-01 00:00:00,33625,118,0.003509293680297398,35.09293680297398,
1979-01-01 00:00:00,32389,98,0.00302571860816944,30.2571860816944,
1979-02-01 00:00:00,31061,148,0.004764817616947297,47.64817616947298,
1979-03-01 00:00:00,35182,123,0.003496105963276676,34.96105963276676,
1979-04-01 00:00:00,34352,163,0.004744993013507219,47.44993013507219,
1979-05-01 00:00:00,34948,144,0.004120407462515738,41.20407462515738,
1979-06-01 00:00:00,33923,120,0.003537422987353713,35.37422987353713,
1979-07-01 00:00:00,33345,122,0.003658719448193132,36.58719448193132,
1979-08-01 00:00:00,33745,112,0.00331901022373685,33.1901022373685,
1979-09-01 00:00:00,34612,95,0.002744712816364267,27.44712816364267,
1979-10-01 00:00:00,35558,139,0.003909106248945385,39.09106248945385,
1979-11-01 00:00:00,35974,110,0.003057763940623784,30.57763940623784,
1979-12-01 00:00:00,35240,128,0.003632236095346198,36.32236095346197,
1980-01-01 00:00:00,34251,117,0.003415958658141368,34.15958658141368,
1980-02-01 00:00:00,33288,120,0.003604902667627974,36.04902667627974,
1980-03-01 00:00:00,35955,249,0.006925323320817689,69.2532332081769,
1980-04-01 00:00:00,33733,169,0.005009930928171227,50.09930928171227,
1980-05-01 00:00:00,35610,206,0.005784891884302162,57.84891884302162,
1980-06-01 00:00:00,35183,161,0.004576073671943836,45.76073671943837,
1980-07-01 00:00:00,33578,120,0.003573768538924296,35.73768538924296,
1980-08-01 00:00:00,34301,136,0.003964898982536953,39.64898982536953,
1980-09-01 00:00:00,34025,131,0.003850110213078618,38.50110213078619,
1980-10-01 00:00:00,36278,165,0.004548211036992117,45.48211036992117,
1980-11-01 00:00:00,35032,132,0.003767983557889929,37.67983557889929,
1980-12-01 00:00:00,33789,114,0.003373879073071118,33.73879073071117,
1981-01-01 00:00:00,38128,123,0.003225975660931599,32.25975660931599,
1981-02-01 00:00:00,35393,104,0.002938434153646201,29.38434153646201,
1981-03-01 00:00:00,40417,124,0.003068015933889205,30.68015933889205,
1981-04-01 00:00:00,38031,86,0.002261313139281113,22.61313139281113,
1981-05-01 00:00:00,38451,106,0.002756755350966165,27.56755350966165,
1981-06-01 00:00:00,37824,117,0.003093274111675127,30.93274111675127,
1981-07-01 00:00:00,36867,99,0.00268532834242005,26.8532834242005,
1981-08-01 00:00:00,38093,84,0.002205129551361143,22.05129551361143,
1981-09-01 00:00:00,38584,93,0.002410325523533071,24.10325523533071,
1981-10-01 00:00:00,41914,138,0.003292455981295033,32.92455981295033,
1981-11-01 00:00:00,40499,164,0.004049482703276625,40.49482703276625,
1981-12-01 00:00:00,39580,110,0.002779181404749874,27.79181404749874,
1982-01-01 00:00:00,38209,168,0.004396869847418147,43.96869847418147,
1982-02-01 00:00:00,36488,140,0.003836877877658408,38.36877877658409,
1982-03-01 00:00:00,38002,131,0.003447186990158413,34.47186990158413,
1982-04-01 00:00:00,38244,152,0.003974479656939651,39.74479656939651,
1982-05-01 00:00:00,39379,131,0.003326646181975164,33.26646181975164,
1982-06-01 00:00:00,37855,100,0.002641658961828028,26.41658961828028,
1982-07-01 00:00:00,37991,139,0.003658761285567635,36.58761285567634,
1982-08-01 00:00:00,36991,130,0.00351436835987132,35.1436835987132,
1982-09-01 00:00:00,37950,116,0.0030566534914361,30.566534914361,
1982-10-01 00:00:00,40007,172,0.004299247631664459,42.99247631664458,
1982-11-01 00:00:00,37711,181,0.004799660576489618,47.99660576489618,
1982-12-01 00:00:00,40070,175,0.004367357125031195,43.67357125031195,
1983-01-01 00:00:00,35281,156,0.004421643377455288,44.21643377455288,
1983-02-01 00:00:00,33164,159,0.00479435532505126,47.94355325051261,
1983-03-01 00:00:00,41666,164,0.003936062977007633,39.36062977007632,
1983-04-01 00:00:00,37720,127,0.003366914103923648,33.66914103923648,
1983-05-01 00:00:00,41667,169,0.004055967552259582,40.55967552259582,
1983-06-01 00:00:00,39794,123,0.003090918228878725,30.90918228878725,
1983-07-01 00:00:00,39755,153,0.003848572506602943,38.48572506602943,
1983-08-01 00:00:00,40952,114,0.002783746825551866,27.83746825551865,
1983-09-01 00:00:00,41127,123,0.002990736012838282,29.90736012838282,
1983-10-01 00:00:00,43712,118,0.002699487554904832,26.99487554904831,
1983-11-01 00:00:00,44121,134,0.003037102513542304,30.37102513542304,
1983-12-01 00:00:00,43057,105,0.002438627865387742,24.38627865387742,
1984-01-01 00:00:00,40033,101,0.002522918592161467,25.22918592161466,
1984-02-01 00:00:00,39734,112,0.00281874465193537,28.1874465193537,
1984-03-01 00:00:00,43410,121,0.002787376180603548,27.87376180603547,
1984-04-01 00:00:00,41354,120,0.002901774918992117,29.01774918992117,
1984-05-01 00:00:00,42878,97,0.002262232380241616,22.62232380241616,
1984-06-01 00:00:00,39125,132,0.003373801916932907,33.73801916932907,
1984-07-01 00:00:00,39654,127,0.00320270338427397,32.0270338427397,
1984-08-01 00:00:00,38453,125,0.003250721660208566,32.50721660208566,
1984-09-01 00:00:00,34084,148,0.004342213355239996,43.42213355239996,
1984-10-01 00:00:00,36715,105,0.002859866539561487,28.59866539561487,
1984-11-01 00:00:00,37513,89,0.002372510862900861,23.72510862900861,
1984-12-01 00:00:00,36473,94,0.002577248923861487,25.77248923861487,
1985-01-01 00:00:00,40237,107,0.002659243979421925,26.59243979421925,
1985-02-01 00:00:00,37200,114,0.003064516129032258,30.64516129032258,
1985-03-01 00:00:00,42885,182,0.004243908126384517,42.43908126384517,
1985-04-01 00:00:00,42119,177,0.004202378973859778,42.02378973859778,
1985-05-01 00:00:00,45168,143,0.003165958200495926,31.65958200495926,
1985-06-01 00:00:00,42812,149,0.003480332617023265,34.80332617023264,
1985-07-01 00:00:00,40083,202,0.005039542948382107,50.39542948382108,
1985-08-01 00:00:00,41206,173,0.004198417706159297,41.98417706159297,
1985-09-01 00:00:00,42312,254,0.006003025146530535,60.03025146530535,
1985-10-01 00:00:00,45381,164,0.00361384720477733,36.1384720477733,
1985-11-01 00:00:00,43960,174,0.003958143767060964,39.58143767060965,
1985-12-01 00:00:00,42953,191,0.004446720834400391,44.46720834400391,
1986-01-01 00:00:00,38508,155,0.004025137633738444,40.25137633738444,
1986-02-01 00:00:00,35694,147,0.004118339216675071,41.18339216675071,
1986-03-01 00:00:00,39731,160,0.004027082127306134,40.27082127306134,
1986-04-01 00:00:00,38747,169,0.00436162799700622,43.61627997006219,
1986-05-01 00:00:00,39793,166,0.004171587967733019,41.71587967733019,
1986-06-01 00:00:00,38097,157,0.004121059401002704,41.21059401002704,
1986-07-01 00:00:00,38391,123,0.003203875908416035,32.03875908416035,
1986-08-01 00:00:00,38921,147,0.003776881375093137,37.76881375093137,
1986-09-01 00:00:00,38244,188,0.004915803786214831,49.1580378621483,
1986-10-01 00:00:00,42422,184,0.004337372118240535,43.37372118240535,
1986-11-01 00:00:00,40447,179,0.004425544539768091,44.25544539768092,
1986-12-01 00:00:00,39323,132,0.003356814078274801,33.56814078274801,
1987-01-01 00:00:00,41797,214,0.00511998468789626,51.1998468789626,
1987-02-01 00:00:00,39127,190,0.004855981802847139,48.55981802847139,
1987-03-01 00:00:00,44900,289,0.00643652561247216,64.3652561247216,
1987-04-01 00:00:00,43471,362,0.008327390674242598,83.27390674242598,
1987-05-01 00:00:00,44864,193,0.004301890156918687,43.01890156918687,
1987-06-01 00:00:00,42115,187,0.004440223198385373,44.40223198385374,
1987-07-01 00:00:00,42945,204,0.004750261962975899,47.50261962975899,
1987-08-01 00:00:00,40704,126,0.003095518867924528,30.95518867924528,
1987-09-01 00:00:00,42215,155,0.003671680682221959,36.71680682221959,
1987-10-01 00:00:00,44879,201,0.004478709418659061,44.78709418659061,
1987-11-01 00:00:00,44805,228,0.005088717777033814,50.88717777033813,
1987-12-01 00:00:00,44335,191,0.004308108717717379,43.08108717717379,
1988-01-01 00:00:00,44372,220,0.004958081673127198,49.58081673127197,
1988-02-01 00:00:00,43377,264,0.006086174700878346,60.86174700878345,
1988-03-01 00:00:00,46818,246,0.00525438933743432,52.5438933743432,
1988-04-01 00:00:00,43962,165,0.003753241435785451,37.53241435785451,
1988-05-01 00:00:00,45975,149,0.003240891789015769,32.4089178901577,
1988-06-01 00:00:00,43953,185,0.004209041476122222,42.09041476122222,
1988-07-01 00:00:00,43054,195,0.004529195893529057,45.29195893529057,
1988-08-01 00:00:00,42437,163,0.00384098781723496,38.4098781723496,
1988-09-01 00:00:00,43447,186,0.004281078095150413,42.81078095150414,
1988-10-01 00:00:00,45575,213,0.004673614920460779,46.73614920460779,
1988-11-01 00:00:00,43521,222,0.005100985731026401,51.00985731026402,
1988-12-01 00:00:00,44973,223,0.004958530673959931,49.58530673959931,
1989-01-01 00:00:00,43348,161,0.0037141275260681,37.141275260681,
1989-02-01 00:00:00,40763,138,0.003385423055221647,33.85423055221647,
1989-03-01 00:00:00,46137,152,0.003294535838914537,32.94535838914537,
1989-04-01 00:00:00,44654,159,0.003560711246472881,35.60711246472881,
1989-05-01 00:00:00,45018,191,0.004242747345506242,42.42747345506243,
1989-06-01 00:00:00,43509,174,0.003999172584982417,39.99172584982417,
1989-07-01 00:00:00,42266,167,0.003951166422183315,39.51166422183315,
1989-08-01 00:00:00,43163,140,0.003243518754488798,32.43518754488798,
1989-09-01 00:00:00,42958,136,0.003165882955444853,31.65882955444853,
1989-10-01 00:00:00,46805,154,0.003290246768507638,32.90246768507638,
1989-11-01 00:00:00,45362,130,0.002865834839733698,28.65834839733698,
1989-12-01 00:00:00,44764,165,0.003685997676704495,36.85997676704495,
1990-01-01 00:00:00,45924,142,0.003092065151119241,30.9206515111924,
1990-02-01 00:00:00,42691,131,0.003068562460471762,30.68562460471762,
1990-03-01 00:00:00,47869,176,0.003676700996469531,36.76700996469531,
1990-04-01 00:00:00,45827,167,0.003644139917515875,36.44139917515874,
1990-05-01 00:00:00,47959,181,0.003774057007026835,37.74057007026835,
1990-06-01 00:00:00,45528,184,0.004041468986118433,40.41468986118433,
1990-07-01 00:00:00,45148,180,0.003986887569770533,39.86887569770533,
1990-08-01 00:00:00,46160,157,0.003401213171577123,34.01213171577123,
1990-09-01 00:00:00,45798,152,0.00331892222367789,33.1892222367789,
1990-10-01 00:00:00,49176,148,0.003009598177972995,30.09598177972995,
1990-11-01 00:00:00,47684,169,0.003544165757906216,35.44165757906216,
1990-12-01 00:00:00,45420,189,0.00416116248348745,41.6116248348745,
1991-01-01 00:00:00,49545,163,0.0032899384398022,32.89938439802199,
1991-02-01 00:00:00,45388,142,0.003128580241473517,31.28580241473517,
1991-03-01 00:00:00,48442,161,0.003323562198092564,33.23562198092564,
1991-04-01 00:00:00,47302,188,0.003974461967781489,39.74461967781489,
1991-05-01 00:00:00,49597,212,0.004274452083795391,42.7445208379539,
1991-06-01 00:00:00,47114,185,0.00392664600755614,39.2664600755614,
1991-07-01 00:00:00,46809,206,0.004400863081885962,44.00863081885961,
1991-08-01 00:00:00,46118,156,0.003382627173771629,33.8262717377163,
1991-09-01 00:00:00,46699,155,0.003319128889269577,33.19128889269577,
1991-10-01 00:00:00,49551,177,0.003572077253738573,35.72077253738573,
1991-11-01 00:00:00,46103,178,0.003860920113658547,38.60920113658548,
1991-12-01 00:00:00,45587,191,0.004189790949174107,41.89790949174107,
1992-01-01 00:00:00,47137,241,0.005112756433375056,51.12756433375056,
1992-02-01 00:00:00,45420,192,0.004227212681638045,42.27212681638044,
1992-03-01 00:00:00,49584,165,0.003327686350435624,33.27686350435624,
