DATE,NUMBER_ARTICLES,TPUD_ARTICLES,TPUD_index,TPUD_index_MA7,TPUD_index_MA30
2015-06-19 00:00:00,852,8,93.8967136150234,71.8295361441454,45.4156375528767
2015-06-20 00:00:00,613,2,32.626427406199,69.23882272791711,46.5031851330834
2015-06-21 00:00:00,850,1,11.7647058823529,66.2458698215637,45.7020245733941
2015-06-22 00:00:00,584,7,119.86301369863,69.20150696150971,48.5598019355896
2015-06-23 00:00:00,677,2,29.5420974889217,61.15939090689211,48.7657223191767
2015-06-24 00:00:00,752,6,79.7872340425531,61.27937170996361,48.91273397319149
2015-06-25 00:00:00,919,2,21.7627856365614,55.606139681463,49.1140511464018
2015-06-26 00:00:00,885,2,22.5988700564971,45.4207334588164,48.4326265853965
2015-06-27 00:00:00,598,2,33.4448160535117,45.5376461227183,48.86787512595021
2015-06-28 00:00:00,884,2,22.6244343891402,47.0890359094022,48.0770248701691
2015-06-29 00:00:00,591,2,33.8409475465313,34.8001693162452,46.3705893348721
2015-06-30 00:00:00,863,1,11.5874855156431,32.2352247486339,45.97893142304419
2015-07-01 00:00:00,890,4,44.9438202247191,27.2575942032291,45.8615498785693
2015-07-02 00:00:00,968,4,41.3223140495867,30.051812547947,45.15236671099949
2015-07-03 00:00:00,825,0,0,26.823402539876,42.6045960103625
2015-07-04 00:00:00,410,3,73.170731707317,32.4985333475624,43.7035868997689
2015-07-05 00:00:00,749,4,53.4045393858477,36.8956912042349,45.1121291453693
2015-07-06 00:00:00,562,2,35.5871886120996,37.1451542136018,45.7598658040063
2015-07-07 00:00:00,661,2,30.2571860816944,39.8122542944663,46.0142908604248
2015-07-08 00:00:00,742,0,0,33.3917085480779,46.0142908604248
2015-07-09 00:00:00,949,5,52.6870389884088,35.0152406821953,46.3275240503703
2015-07-10 00:00:00,876,0,0,35.0152406821953,45.4503310679142
2015-07-11 00:00:00,596,0,0,24.5622790097214,44.10759860735691
2015-07-12 00:00:00,830,1,12.0481927710843,18.6542294933267,42.1890194182105
2015-07-13 00:00:00,621,4,64.4122383252818,22.772093738067,42.6440466517267
2015-07-14 00:00:00,673,1,14.8588410104011,20.5723301564537,42.0488288111792
2015-07-15 00:00:00,749,0,0,20.5723301564537,38.7430436872122
2015-07-16 00:00:00,962,1,10.3950103950103,14.5306117859682,36.2283137046711
2015-07-17 00:00:00,863,1,11.5874855156431,16.1859668596315,33.9829842744908
2015-07-18 00:00:00,598,2,33.4448160535117,20.9637977244188,33.0486311484057
2015-07-19 00:00:00,851,3,35.2526439482961,24.2787193211634,31.0938288261814
2015-07-20 00:00:00,581,1,17.2117039586919,17.535785840222,30.5800047112645
2015-07-21 00:00:00,710,1,14.0845070422535,17.4251667019152,30.6573314165945
2015-07-22 00:00:00,759,0,0,17.4251667019152,26.6618976266402
2015-07-23 00:00:00,898,1,11.1358574610244,17.53100199706,26.0483562923769
2015-07-24 00:00:00,858,3,34.9650349650349,20.8706519184017,24.554282989793
2015-07-25 00:00:00,537,0,0,16.0928210536143,23.8288568019076
2015-07-26 00:00:00,798,2,25.062656641604,14.6371085812298,23.9109830214112
2015-07-27 00:00:00,579,3,51.81347150259059,19.5802182303582,24.5232715363805
2015-07-28 00:00:00,677,6,88.6262924667651,30.2290447195741,26.7233334723013
2015-07-29 00:00:00,758,1,13.1926121372031,32.1137035963174,26.0350556253237
2015-07-30 00:00:00,821,4,48.721071863581,37.4830199395398,27.2728418369216
2015-07-31 00:00:00,909,2,22.002200220022,35.6311864045379,26.5081211700984
2015-08-01 00:00:00,579,1,17.2711571675302,38.0984945713279,25.7064159406965
2015-08-02 00:00:00,712,1,14.0449438202247,36.5245355968452,26.174580734704
2015-08-03 00:00:00,573,3,52.3560209424083,36.6020426596763,25.4807570425404
