Date,Close
1996-12-04,3577.2177
1996-12-11,3587.8968
1996-12-18,3584.9177
1996-12-25,3591.6025
1997-01-01,3596.4246
1997-01-08,3609.75
1997-01-15,3604.1774
1997-01-22,3617.6486
1997-01-29,3616.6404
1997-02-05,3619.2725
1997-02-12,3623.351
1997-02-19,3630.3903
1997-02-26,3629.4557
1997-03-05,3640.7675
1997-03-12,3653.0971
1997-03-19,3655.9249
1997-03-26,3670.6887
1997-04-02,3672.5161
1997-04-09,3681.5348
1997-04-16,3695.7806
1997-04-23,3704.2376
1997-04-30,3722.6267
1997-05-07,3712.6959
1997-05-14,3718.6024
1997-05-21,3724.8587
1997-05-28,3728.0446
1997-06-04,3735.4861
1997-06-11,3742.5811
1997-06-18,3744.4799
1997-06-25,3752.2491
1997-07-02,3766.9255
1997-07-09,3763.702
1997-07-16,3772.1679
1997-07-23,3774.7621
1997-07-30,3782.3815
1997-08-06,3778.362
1997-08-13,3773.0462
1997-08-20,3790.1549
1997-08-27,3794.0845
1997-09-03,3804.7103
1997-09-10,3810.0723
1997-09-17,3813.4854
1997-09-24,3813.9669
1997-10-01,3821.3407
1997-10-08,3825.4321
1997-10-15,3822.4946
1997-10-22,3830.0732
1997-10-29,3834.4324
1997-11-05,3851.7243
1997-11-12,3862.6034
1997-11-19,3856.2819
1997-11-26,3878.374
1997-12-03,3874.8603
1997-12-10,3867.3714
1997-12-17,3879.6379
1997-12-24,3897.9579
1997-12-31,3905.761
1998-01-07,3915.3731
1998-01-14,3916.3649
1998-01-21,3933.372
1998-01-28,3928.5943
1998-02-04,3938.7399
1998-02-11,3942.3235
1998-02-18,3953.5565
1998-02-25,3963.2353
1998-03-04,3992.0949
1998-03-11,3991.2588
1998-03-18,3989.399
1998-03-25,3994.6113
1998-04-01,4016.8592
1998-04-08,4011.6564
1998-04-15,4006.8382
1998-04-22,3994.4674
1998-04-29,4009.9034
1998-05-06,4028.4425
1998-05-13,4017.2809
1998-05-20,4020.0743
1998-05-27,4028.249
1998-06-03,4035.9579
1998-06-10,4032.2302
1998-06-17,4034.9562
1998-06-24,4042.8587
1998-07-01,4055.9782
1998-07-08,4040.4274
1998-07-15,4049.449
1998-07-22,4050.3172
1998-07-29,4066.6114
1998-08-05,4074.3437
1998-08-12,4086.4358
1998-08-19,4092.2514
1998-08-26,4110.2423
1998-09-02,4122.16
1998-09-09,4113.046
1998-09-16,4119.7947
1998-09-23,4130.0263
1998-09-30,4130.4051
1998-10-07,4130.846
1998-10-14,4155.7497
1998-10-21,4182.9217
1998-10-28,4205.4593
1998-11-04,4218.5305
1998-11-11,4224.5936
1998-11-18,4229.0192
1998-11-25,4235.8542
1998-12-02,4233.6187
1998-12-09,4246.2878
1998-12-16,4235.8151
1998-12-23,4232.9122
1998-12-30,4244.5422
1999-01-06,4248.8057
1999-01-13,4256.4368
1999-01-20,4251.4475
1999-01-27,4240.5652
1999-02-03,4238.6724
1999-02-10,4241.8797
1999-02-17,4234.7872
1999-02-24,4234.8476
1999-03-03,4249.7926
1999-03-10,4252.7015
1999-03-17,4258.7174
1999-03-24,4269.8182
1999-03-31,4275.4414
1999-04-07,4270.3278
1999-04-14,4281.9892
1999-04-21,4285.057
1999-04-28,4271.4413
1999-05-05,4275.5724
1999-05-12,4286.4221
1999-05-19,4282.3935
1999-05-26,4287.1203
1999-06-02,4290.9802
1999-06-09,4296.777
1999-06-16,4317.7109
1999-06-23,4330.2714
1999-06-30,4328.1988
1999-07-07,4318.4781
1999-07-14,4333.8739
1999-07-21,4338.838
1999-07-28,4326.6488
1999-08-04,4326.1596
1999-08-11,4342.4887
1999-08-18,4354.8582
1999-08-25,4360.9578
1999-09-01,4366.5926
1999-09-08,4360.4883
1999-09-15,4379.3427
1999-09-22,4396.6617
1999-09-29,4396.2994
1999-10-06,4397.6493
1999-10-13,4406.9332
1999-10-20,4417.0422
1999-10-27,4424.9455
1999-11-03,4423.5991
1999-11-10,4431.9838
1999-11-17,4452.0364
1999-11-24,4462.5268
1999-12-01,4471.8028
1999-12-08,4479.3158
1999-12-15,4498.8234
1999-12-22,4521.9514
1999-12-29,4523.2094
2000-01-05,4515.0251
2000-01-12,4531.2632
2000-01-19,4544.5827
2000-01-26,4553.9353
2000-02-02,4551.2143
2000-02-09,4544.6465
2000-02-16,4555.3823
2000-02-23,4569.1711
2000-03-01,4588.4162
2000-03-08,4592.4932
2000-03-15,4618.8579
2000-03-22,4627.4223
2000-03-29,4621.2198
2000-04-05,4637.1935
2000-04-12,4646.1949
2000-04-19,4658.5483
2000-04-26,4671.0191
2000-05-03,4680.6405
2000-05-10,4695.8624
2000-05-17,4698.3754
2000-05-24,4721.1576
2000-05-31,4719.3467
2000-06-07,4725.9831
2000-06-14,4734.1848
2000-06-21,4762.6804
2000-06-28,4753.8589
2000-07-05,4760.9613
2000-07-12,4766.027
2000-07-19,4779.7605
2000-07-26,4787.9749
2000-08-02,4789.8443
2000-08-09,4792.2267
2000-08-16,4805.1868
