Date,Close
2013-01-05,3147000.0
2013-01-12,3108000.0
2013-01-19,3138000.0
2013-01-26,3138000.0
2013-02-02,3075000.0
2013-02-09,3081000.0
2013-02-16,3036000.0
2013-02-23,3043000.0
2013-03-02,3011000.0
2013-03-09,3024000.0
2013-03-16,3028000.0
2013-03-23,3046000.0
2013-03-30,3080000.0
2013-04-06,3076000.0
2013-04-13,3024000.0
2013-04-20,3027000.0
2013-04-27,3039000.0
2013-05-04,3042000.0
2013-05-11,2975000.0
2013-05-18,3020000.0
2013-05-25,3012000.0
2013-06-01,2999000.0
2013-06-08,3004000.0
2013-06-15,2996000.0
2013-06-22,2962000.0
2013-06-29,3003000.0
2013-07-06,3113000.0
2013-07-13,3011000.0
2013-07-20,2947000.0
2013-07-27,3010000.0
2013-08-03,2944000.0
2013-08-10,2987000.0
2013-08-17,2968000.0
2013-08-24,2934000.0
2013-08-31,2839000.0
2013-09-07,2822000.0
2013-09-14,2863000.0
2013-09-21,2954000.0
2013-09-28,2944000.0
2013-10-05,2929000.0
2013-10-12,2925000.0
2013-10-19,2933000.0
2013-10-26,2927000.0
2013-11-02,2873000.0
2013-11-09,2925000.0
2013-11-16,2837000.0
2013-11-23,2813000.0
2013-11-30,2808000.0
2013-12-07,2892000.0
2013-12-14,2903000.0
2013-12-21,2832000.0
2013-12-28,2807000.0
2014-01-04,2903000.0
2014-01-11,2907000.0
2014-01-18,2847000.0
2014-01-25,2850000.0
2014-02-01,2852000.0
2014-02-08,2859000.0
2014-02-15,2861000.0
2014-02-22,2823000.0
2014-03-01,2787000.0
2014-03-08,2816000.0
2014-03-15,2764000.0
2014-03-22,2800000.0
2014-03-29,2729000.0
2014-04-05,2730000.0
2014-04-12,2680000.0
2014-04-19,2767000.0
2014-04-26,2707000.0
2014-05-03,2702000.0
2014-05-10,2691000.0
2014-05-17,2657000.0
2014-05-24,2646000.0
2014-05-31,2641000.0
2014-06-07,2598000.0
2014-06-14,2595000.0
2014-06-21,2583000.0
2014-06-28,2579000.0
2014-07-05,2540000.0
2014-07-12,2528000.0
2014-07-19,2542000.0
2014-07-26,2524000.0
2014-08-02,2530000.0
2014-08-09,2508000.0
2014-08-16,2517000.0
2014-08-23,2483000.0
2014-08-30,2486000.0
2014-09-06,2452000.0
2014-09-13,2465000.0
2014-09-20,2447000.0
2014-09-27,2427000.0
2014-10-04,2441000.0
2014-10-11,2409000.0
2014-10-18,2437000.0
2014-10-25,2406000.0
2014-11-01,2436000.0
2014-11-08,2384000.0
2014-11-15,2351000.0
2014-11-22,2389000.0
2014-11-29,2484000.0
2014-12-06,2381000.0
2014-12-13,2379000.0
2014-12-20,2338000.0
2014-12-27,2422000.0
2015-01-03,2381000.0
2015-01-10,2400000.0
2015-01-17,2336000.0
2015-01-24,2335000.0
2015-01-31,2297000.0
2015-02-07,2344000.0
2015-02-14,2319000.0
2015-02-21,2341000.0
2015-02-28,2357000.0
2015-03-07,2361000.0
2015-03-14,2361000.0
2015-03-21,2306000.0
2015-03-28,2278000.0
2015-04-04,2273000.0
2015-04-11,2320000.0
2015-04-18,2279000.0
2015-04-25,2254000.0
2015-05-02,2261000.0
2015-05-09,2253000.0
2015-05-16,2258000.0
2015-05-23,2236000.0
2015-05-30,2294000.0
2015-06-06,2250000.0
2015-06-13,2268000.0
2015-06-20,2265000.0
2015-06-27,2312000.0
2015-07-04,2233000.0
2015-07-11,2226000.0
2015-07-18,2267000.0
2015-07-25,2253000.0
2015-08-01,2257000.0
2015-08-08,2247000.0
2015-08-15,2256000.0
2015-08-22,2252000.0
2015-08-29,2258000.0
2015-09-05,2243000.0
2015-09-12,2255000.0
2015-09-19,2234000.0
2015-09-26,2240000.0
2015-10-03,2207000.0
2015-10-10,2214000.0
2015-10-17,2194000.0
2015-10-24,2218000.0
2015-10-31,2205000.0
2015-11-07,2209000.0
2015-11-14,2185000.0
2015-11-21,2181000.0
2015-11-28,2259000.0
2015-12-05,2242000.0
2015-12-12,2190000.0
2015-12-19,2176000.0
2015-12-26,2207000.0
2016-01-02,2218000.0
2016-01-09,2190000.0
2016-01-16,2221000.0
2016-01-23,2199000.0
2016-01-30,2210000.0
2016-02-06,2213000.0
2016-02-13,2206000.0
2016-02-20,2203000.0
2016-02-27,2180000.0
2016-03-05,2203000.0
2016-03-12,2163000.0
2016-03-19,2138000.0
2016-03-26,2165000.0
2016-04-02,2151000.0
2016-04-09,2139000.0
2016-04-16,2135000.0
2016-04-23,2137000.0
