Date,Close
1999-01-01,13.734
1999-02-01,13.648
1999-03-01,14.297
1999-04-01,14.672
1999-05-01,14.008
1999-06-01,14.891
1999-07-01,13.781
1999-08-01,13.25
1999-09-01,13.039
1999-10-01,14.195
1999-11-01,14.203
1999-12-01,15.531
2000-01-01,13.602
2000-02-01,12.844
2000-03-01,14.633
2000-04-01,14.328
2000-05-01,13.555
2000-06-01,12.797
2000-07-01,13.0
2000-08-01,12.461
2000-09-01,12.445
2000-10-01,12.289
2000-11-01,11.984
2000-12-01,12.797
2001-01-01,14.285
2001-02-01,13.265
2001-03-01,13.045
2001-04-01,13.65
2001-05-01,13.975
2001-06-01,13.835
2001-07-01,14.45
2001-08-01,13.185
2001-09-01,11.485
2001-10-01,12.09
2001-11-01,13.7
2001-12-01,14.3
2002-01-01,14.77
2002-02-01,14.85
2002-03-01,15.02
2002-04-01,14.6
2002-05-01,14.525
2002-06-01,13.735
2002-07-01,12.095
2002-08-01,12.46
2002-09-01,11.335
2002-10-01,12.1
2002-11-01,12.66
2002-12-01,11.555
2003-01-01,11.17
2003-02-01,11.12
2003-03-01,11.365
2003-04-01,12.695
2003-05-01,13.37
2003-06-01,13.545
2003-07-01,13.795
2003-08-01,14.5
2003-09-01,13.79
2003-10-01,15.045
2003-11-01,15.18
2003-12-01,15.745
2004-01-01,15.655
2004-02-01,15.995
2004-03-01,15.875
2004-04-01,15.695
2004-05-01,15.795
2004-06-01,15.815
2004-07-01,15.215
2004-08-01,15.185
2004-09-01,15.6
2004-10-01,16.23
2004-11-01,16.91
2004-12-01,17.645
2005-01-01,16.89
2005-02-01,16.8
2005-03-01,16.58
2005-04-01,15.525
2005-05-01,16.485
2005-06-01,16.39
2005-07-01,17.32
2005-08-01,16.75
2005-09-01,16.245
2005-10-01,15.915
2005-11-01,16.55
2005-12-01,16.325
2006-01-01,16.615
2006-02-01,16.735
2006-03-01,16.83
2006-04-01,17.045
2006-05-01,16.76
2006-06-01,16.695
2006-07-01,16.14
2006-08-01,16.46
2006-09-01,17.475
2006-10-01,18.605
2006-11-01,18.84
2006-12-01,19.18
2007-01-01,19.73
2007-02-01,19.14
2007-03-01,19.015
2007-04-01,19.465
2007-05-01,20.05
2007-06-01,19.665
2007-07-01,18.5
2007-08-01,18.615
2007-09-01,18.415
2007-10-01,18.325
2007-11-01,17.325
2007-12-01,16.35
2008-01-01,16.29
2008-02-01,15.66
2008-03-01,15.36
2008-04-01,15.725
2008-05-01,16.155
2008-06-01,14.24
2008-07-01,14.265
2008-08-01,15.25
2008-09-01,13.95
2008-10-01,11.49
2008-11-01,10.245
2008-12-01,10.785
2009-01-01,9.64
2009-02-01,8.765
2009-03-01,9.825
2009-04-01,11.645
2009-05-01,11.56
2009-06-01,11.54
2009-07-01,12.635
2009-08-01,13.08
2009-09-01,13.735
2009-10-01,13.41
2009-11-01,14.31
2009-12-01,14.885
2010-01-01,14.455
2010-02-01,15.26
2010-03-01,16.42
2010-04-01,17.41
2010-05-01,16.185
2010-06-01,14.565
2010-07-01,15.72
2010-08-01,15.095
2010-09-01,16.705
2010-10-01,17.63
2010-11-01,18.075
2010-12-01,18.705
2011-01-01,18.59
2011-02-01,19.705
2011-03-01,19.525
2011-04-01,20.275
2011-05-01,20.22
2011-06-01,20.105
2011-07-01,19.825
2011-08-01,18.785
2011-09-01,17.43
2011-10-01,19.51
2011-11-01,19.37
2011-12-01,19.51
2012-01-01,20.66
2012-02-01,21.595
2012-03-01,22.545
2012-04-01,22.805
2012-05-01,21.55
2012-06-01,21.89
2012-07-01,21.77
2012-08-01,22.775
2012-09-01,23.395
2012-10-01,23.035
2012-11-01,23.765
2012-12-01,23.72
2013-01-01,25.065
2013-02-01,25.465
2013-03-01,26.5
2013-04-01,27.305
2013-05-01,28.06
2013-06-01,28.2
2013-07-01,29.685
2013-08-01,28.84
2013-09-01,30.315
2013-10-01,31.705
2013-11-01,32.8
2013-12-01,33.415
2014-01-01,31.41
2014-02-01,33.42
2014-03-01,32.36
2014-04-01,31.92
2014-05-01,32.84
2014-06-01,33.37
2014-07-01,32.945
2014-08-01,34.41
2014-09-01,33.345
2014-10-01,34.05
2014-11-01,35.905
2014-12-01,36.075
2015-01-01,34.995
2015-02-01,37.985
2015-03-01,37.675
2015-04-01,37.655
2015-05-01,38.15
2015-06-01,38.24
2015-07-01,40.11
2015-08-01,37.49
2015-09-01,37.13
2015-10-01,40.485
2015-11-01,40.39
2015-12-01,39.08
2016-01-01,37.055
2016-02-01,37.22
2016-03-01,39.55
2016-04-01,39.6
2016-05-01,39.62
2016-06-01,39.03
2016-07-01,40.81
2016-08-01,40.28
2016-09-01,40.02
2016-10-01,39.05
2016-11-01,40.925
2016-12-01,40.7
2017-01-01,42.415
2017-02-01,43.185
2017-03-01,43.975
2017-04-01,45.03
2017-05-01,45.525
2017-06-01,44.815
2017-07-01,45.68
2017-08-01,44.83
2017-09-01,45.04
2017-10-01,45.995
2017-11-01,48.325
2017-12-01,49.345
2018-01-01,53.905
2018-02-01,52.035
2018-03-01,50.645
2018-04-01,51.85
2018-05-01,52.88
2018-06-01,54.65
2018-07-01,55.635
2018-08-01,58.475
2018-09-01,58.61
2018-10-01,52.69
2018-11-01,53.995
2018-12-01,49.505
2019-01-01,54.39
2019-02-01,55.105
2019-03-01,56.925
2019-04-01,60.035
2019-05-01,55.47
2019-06-01,59.6
2019-07-01,60.36
2019-08-01,59.79
2019-09-01,60.35
2019-10-01,60.425
2019-11-01,61.225
2019-12-01,62.71
2020-01-01,62.66
2020-02-01,57.915
2020-03-01,49.04
2020-04-01,58.3
2020-05-01,62.095
2020-06-01,63.855
2020-07-01,68.5
2020-08-01,75.045
2020-09-01,73.49
2020-10-01,71.485
