Date,Close
1996-12-01,47.96579488532408
1997-01-01,85.09770306067371
1997-02-01,58.86348706532163
1997-03-01,35.76176930647119
1997-04-01,37.66068127096898
1997-05-01,70.05714063473431
1997-06-01,62.08396320504836
1997-07-01,46.855546038974424
1997-08-01,64.44286060005696
1997-09-01,42.51751992896951
1997-10-01,46.86519612236076
1997-11-01,51.92206762875946
1997-12-01,47.74205256815342
1998-01-01,88.90591978133645
1998-02-01,61.08514742381239
1998-03-01,88.93704807215636
1998-04-01,69.71082747358948
1998-05-01,46.113808667801095
1998-06-01,70.42506569989719
1998-07-01,59.46769808959586
1998-08-01,60.527742508479996
1998-09-01,104.24908101453816
1998-10-01,98.10410958527345
1998-11-01,57.80821205674881
1998-12-01,55.111333100501724
1999-01-01,114.78343322853098
1999-02-01,50.27196516409925
1999-03-01,45.070013223650136
1999-04-01,46.1579854815936
1999-05-01,29.1092852774086
1999-06-01,43.962545015374495
1999-07-01,77.87356972994846
1999-08-01,44.77192532610268
1999-09-01,30.34825299404095
1999-10-01,36.5554410607751
1999-11-01,33.664192970304164
1999-12-01,48.47824819000266
2000-01-01,57.20706806489756
2000-02-01,62.62095242887393
2000-03-01,45.940766610348334
2000-04-01,46.787095264757816
2000-05-01,48.27167286710202
2000-06-01,36.065202914227946
2000-07-01,36.768926801916315
2000-08-01,25.866951570424156
2000-09-01,45.0186595558567
2000-10-01,60.73535063322109
2000-11-01,94.58327214960548
2000-12-01,120.57774456783858
2001-01-01,114.54153277333667
2001-02-01,161.34437733966294
2001-03-01,153.580493328626
2001-04-01,94.33056789222596
2001-05-01,102.97088429510892
2001-06-01,61.817666611311566
2001-07-01,96.65039829590133
2001-08-01,80.43925712437044
2001-09-01,198.51368420899541
2001-10-01,274.39349786550434
2001-11-01,178.86596040174575
2001-12-01,122.15132861414156
2002-01-01,172.9288646760444
2002-02-01,86.5981890735601
2002-03-01,82.61024291562457
2002-04-01,72.4555880965893
2002-05-01,76.24549085362236
2002-06-01,81.15568335060112
2002-07-01,116.47010177654523
2002-08-01,78.15587857426726
2002-09-01,102.00751291008038
2002-10-01,97.30410351150216
2002-11-01,134.74182173029544
2002-12-01,169.62828796775347
2003-01-01,257.4577434558926
2003-02-01,253.4872903016343
2003-03-01,238.30227525609473
2003-04-01,167.8674880521314
2003-05-01,158.83671884631016
2003-06-01,112.38230309393178
2003-07-01,89.34477809564636
2003-08-01,102.39002907526705
2003-09-01,99.11623746603529
2003-10-01,82.70830963455498
2003-11-01,73.58589807405905
2003-12-01,82.2954280590446
2004-01-01,131.21891278300885
2004-02-01,111.19533877092097
2004-03-01,73.43260280954222
2004-04-01,64.59898262748798
2004-05-01,62.95430409044558
2004-06-01,62.7018406190686
2004-07-01,52.98298576890841
2004-08-01,61.22607301867874
2004-09-01,63.29700610891815
