Date,Close
2013-01-04,-0.6308
2013-01-11,-0.6163
2013-01-18,-0.6325
2013-01-25,-0.6656
2013-02-01,-0.5701
2013-02-08,-0.5298
2013-02-15,-0.6662
2013-02-22,-0.6221
2013-03-01,-0.5079
2013-03-08,-0.7507
2013-03-15,-0.7865
2013-03-22,-0.5722
2013-03-29,-0.6251
2013-04-05,-0.5506
2013-04-12,-0.7217
2013-04-19,-0.4878
2013-04-26,-0.6849
2013-05-03,-0.6637
2013-05-10,-0.7679
2013-05-17,-0.6137
2013-05-24,-0.5311
2013-05-31,-0.3671
2013-06-07,-0.0862
2013-06-14,-0.147
2013-06-21,-0.1182
2013-06-28,0.0717
2013-07-05,-0.1455
2013-07-12,-0.3064
2013-07-19,-0.508
2013-07-26,-0.4873
2013-08-02,-0.3627
2013-08-09,-0.4072
2013-08-16,-0.3713
2013-08-23,-0.1932
2013-08-30,-0.1637
2013-09-06,-0.25
2013-09-13,-0.3247
2013-09-20,-0.4448
2013-09-27,-0.3397
2013-10-04,-0.2577
2013-10-11,-0.3908
2013-10-18,-0.5549
2013-10-25,-0.5749
2013-11-01,-0.528
2013-11-08,-0.5119
2013-11-15,-0.5661
2013-11-22,-0.6426
2013-11-29,-0.5754
2013-12-06,-0.4541
2013-12-13,-0.5013
2013-12-20,-0.5649
2013-12-27,-0.6774
2014-01-03,-0.559
2014-01-10,-0.6364
2014-01-17,-0.6406
2014-01-24,-0.5254
2014-01-31,-0.3338
2014-02-07,-0.3589
2014-02-14,-0.696
2014-02-21,-0.5784
2014-02-28,-0.6582
2014-03-07,-0.6306
2014-03-14,-0.5652
2014-03-21,-0.6124
2014-03-28,-0.6327
2014-04-04,-0.6238
2014-04-11,-0.5215
2014-04-18,-0.6153
2014-04-25,-0.7235
2014-05-02,-0.6619
2014-05-09,-0.6665
2014-05-16,-0.6999
2014-05-23,-0.7064
2014-05-30,-0.7689
2014-06-06,-0.7822
2014-06-13,-0.8017
2014-06-20,-0.8121
2014-06-27,-0.8013
2014-07-04,-0.7735
2014-07-11,-0.7219
2014-07-18,-0.6653
2014-07-25,-0.6918
2014-08-01,-0.5664
2014-08-08,-0.3955
2014-08-15,-0.6681
2014-08-22,-0.7273
2014-08-29,-0.6647
2014-09-05,-0.6127
2014-09-12,-0.518
2014-09-19,-0.5242
2014-09-26,-0.3555
2014-10-03,-0.3087
2014-10-10,-0.2892
2014-10-17,0.1595
2014-10-24,-0.4475
2014-10-31,-0.4729
2014-11-07,-0.4384
2014-11-14,-0.4272
2014-11-21,-0.3015
2014-11-28,-0.4009
2014-12-05,-0.2845
2014-12-12,-0.0049
2014-12-19,0.0895
2014-12-26,-0.4807
2015-01-02,-0.1019
2015-01-09,0.1562
2015-01-16,0.159
2015-01-23,-0.0122
2015-01-30,0.0139
2015-02-06,-0.168
2015-02-13,-0.26
2015-02-20,-0.242
2015-02-27,-0.2175
2015-03-06,-0.2653
2015-03-13,-0.1066
2015-03-20,-0.1295
2015-03-27,-0.1959
2015-04-03,-0.1807
2015-04-10,-0.3573
2015-04-17,-0.3462
2015-04-24,-0.3946
2015-05-01,-0.3762
2015-05-08,-0.3207
2015-05-15,-0.2901
2015-05-22,-0.2874
2015-05-29,-0.1819
2015-06-05,-0.1915
2015-06-12,-0.2038
2015-06-19,-0.1534
2015-06-26,-0.3114
2015-07-03,0.0787
2015-07-10,-0.0041
2015-07-17,-0.3359
2015-07-24,-0.1759
2015-07-31,-0.0851
2015-08-07,-0.1337
2015-08-14,-0.0408
2015-08-21,0.1851
2015-08-28,0.6802
2015-09-04,0.2952
2015-09-11,0.1891
2015-09-18,0.2031
2015-09-25,0.4333
2015-10-02,0.7066
2015-10-09,0.0835
2015-10-16,0.1629
2015-10-23,0.0375
2015-10-30,0.0003
2015-11-06,-0.0777
2015-11-13,0.1367
2015-11-20,0.1123
2015-11-27,0.0563
2015-12-04,0.1351
2015-12-11,0.468
2015-12-18,0.5459
2015-12-25,0.3879
2016-01-01,0.3243
2016-01-08,0.7134
2016-01-15,0.8811
2016-01-22,0.9945
2016-01-29,0.5494
2016-02-05,0.7266
2016-02-12,1.2667
2016-02-19,0.5808
2016-02-26,0.5629
2016-03-04,0.2431
2016-03-11,0.2801
2016-03-18,0.1683
2016-03-25,0.1716
2016-04-01,0.3903
2016-04-08,0.3475
2016-04-15,0.1
2016-04-22,-0.0161
2016-04-29,0.0752
2016-05-06,0.2794
2016-05-13,0.1879
2016-05-20,0.0815
2016-05-27,0.0033
2016-06-03,0.1354
2016-06-10,0.1646
2016-06-17,0.5778
2016-06-24,0.2633
2016-07-01,0.5962
2016-07-08,0.2184
2016-07-15,-0.0952
2016-07-22,0.0985
2016-07-29,0.2443
2016-08-05,0.3635
2016-08-12,0.2201
2016-08-19,0.2003
2016-08-26,0.278
2016-09-02,0.2906
2016-09-09,0.3015
2016-09-16,0.5052
2016-09-23,0.3412
2016-09-30,0.3213
2016-10-07,0.0939
2016-10-14,0.2299
2016-10-21,0.1896
2016-10-28,0.1126
2016-11-04,0.5009
2016-11-11,-0.0092
2016-11-18,-0.0356
2016-11-25,-0.1108
2016-12-02,0.0004
2016-12-09,-0.2505
2016-12-16,-0.1497
2016-12-23,-0.0915
2016-12-30,-0.0471
2017-01-06,-0.0884
2017-01-13,-0.1008
2017-01-20,-0.0811
2017-01-27,-0.1953
2017-02-03,-0.1299
2017-02-10,-0.1668
2017-02-17,-0.2946
2017-02-24,-0.2157
2017-03-03,-0.3895
2017-03-10,-0.4074
2017-03-17,-0.3625
2017-03-24,-0.231
2017-03-31,-0.405
2017-04-07,-0.3766
2017-04-14,-0.2485
2017-04-21,-0.2464
2017-04-28,-0.5801
2017-05-05,-0.5
2017-05-12,-0.6073
2017-05-19,-0.4663
2017-05-26,-0.6523
2017-06-02,-0.619
